district,year,area,production,yield,mean_ndvi,peak_ndvi_x,long_term_ndvi,ndvi_anomaly,max_temp,seasonal_rainfall,peak_ndvi_y,peak_evi,max_water_stress,max_atmospheric_thirst,total_rain_sat
shahjahanpur,2005,191956.0,408482.0,2.1279980828939964,0.5093939377431482,0.7177969647729918,0.5024962346716196,0.0068977030715285,32.811509399774515,803.9700020729467,0.6525260459026033,0.4557786896281198,-0.083393591908618,34.87981498104255,5.159604305944456
shahjahanpur,2006,204915.0,459829.0,2.2439987311812213,0.522649827848185,0.7216329570909507,0.5024962346716196,0.0201535931765654,32.737458613355784,916.63357879574,0.6931345015020219,0.5452984208955971,-0.0749877171118935,33.58709844455455,8.46351026915502
shahjahanpur,2006,6258.0,14043.0,2.244007670182167,0.522649827848185,0.7216329570909507,0.5024962346716196,0.0201535931765654,32.737458613355784,916.63357879574,0.6931345015020219,0.5452984208955971,-0.0749877171118935,33.58709844455455,8.46351026915502
shahjahanpur,2007,183655.0,442792.0,2.4109988837766463,0.5301355459088452,0.7133506962954128,0.5024962346716196,0.0276393112372255,32.34226564582688,943.4585019378036,0.7436515562961518,0.5401797992729591,-0.079636773629076,34.463673115311934,5.703663335164321
shahjahanpur,2007,6077.0,14652.0,2.4110580878723056,0.5301355459088452,0.7133506962954128,0.5024962346716196,0.0276393112372255,32.34226564582688,943.4585019378036,0.7436515562961518,0.5401797992729591,-0.079636773629076,34.463673115311934,5.703663335164321
shahjahanpur,2008,217806.0,490281.0,2.2509985950800253,0.4878587106119959,0.7087828858626444,0.5024962346716196,-0.0146375240596237,31.15225794836238,1388.9385792563687,0.6390597906237818,0.4580043698757764,-0.0722096417499683,32.730110261116444,4.101899827172719
shahjahanpur,2008,5295.0,11919.0,2.2509915014164306,0.4878587106119959,0.7087828858626444,0.5024962346716196,-0.0146375240596237,31.15225794836238,1388.9385792563687,0.6390597906237818,0.4580043698757764,-0.0722096417499683,32.730110261116444,4.101899827172719
shahjahanpur,2009,162992.0,425246.0,2.6089992146853835,0.4975350825111286,0.7251182141942635,0.5024962346716196,-0.004961152160491,33.28880441119053,895.1161342647256,0.6328751513622783,0.5082023068464447,-0.0767453199671669,34.443707613777995,7.071074610468776
shahjahanpur,2009,6535.0,19010.0,2.908951798010712,0.4975350825111286,0.7251182141942635,0.5024962346716196,-0.004961152160491,33.28880441119053,895.1161342647256,0.6328751513622783,0.5082023068464447,-0.0767453199671669,34.443707613777995,7.071074610468776
shahjahanpur,2010,211075.0,430171.0,2.038000710647874,0.4620699592400051,0.7046609522676681,0.5024962346716196,-0.0404262754316145,32.59712807318125,1092.129319976324,0.6929909714418763,0.5096987707380043,-0.0711633340227779,34.9068230597125,4.526311008694954
shahjahanpur,2010,5949.0,12124.0,2.0379895780803494,0.4620699592400051,0.7046609522676681,0.5024962346716196,-0.0404262754316145,32.59712807318125,1092.129319976324,0.6929909714418763,0.5096987707380043,-0.0711633340227779,34.9068230597125,4.526311008694954
shahjahanpur,2011,191093.0,500281.0,2.6179975195323744,0.5189604790444876,0.7509037909859277,0.5024962346716196,0.0164642443728679,32.16973475031293,1282.1640436573346,0.5972114744763729,0.4306430171004879,-0.0745594282149413,33.32056048284446,12.555557267453548
shahjahanpur,2011,5679.0,14868.0,2.6180665610142637,0.5189604790444876,0.7509037909859277,0.5024962346716196,0.0164642443728679,32.16973475031293,1282.1640436573346,0.5972114744763729,0.4306430171004879,-0.0745594282149413,33.32056048284446,12.555557267453548
shahjahanpur,2012,215646.0,579441.0,2.687000918171448,0.5326982081211528,0.7785893663174477,0.5024962346716196,0.0302019734495331,33.12411331954284,1005.5682699612788,0.7170669552516079,0.551170691637267,-0.0545478355044716,34.39083673852174,11.970589957262098
shahjahanpur,2012,5581.0,14996.0,2.686973660634295,0.5326982081211528,0.7785893663174477,0.5024962346716196,0.0302019734495331,33.12411331954284,1005.5682699612788,0.7170669552516079,0.551170691637267,-0.0545478355044716,34.39083673852174,11.970589957262098
shahjahanpur,2013,198105.0,531714.0,2.684000908609071,0.5663933861983216,0.7355848525352456,0.5024962346716196,0.0638971515267019,31.21816741382785,1434.5876802241653,0.6553538385257037,0.4722907173684494,-0.0447450297636897,33.09620007770536,8.150506089146699
shahjahanpur,2013,5320.0,14279.0,2.6840225563909774,0.5663933861983216,0.7355848525352456,0.5024962346716196,0.0638971515267019,31.21816741382785,1434.5876802241653,0.6553538385257037,0.4722907173684494,-0.0447450297636897,33.09620007770536,8.150506089146699
shahjahanpur,2014,203946.0,572069.0,2.8050023045315915,0.506914896618917,0.7346430041203547,0.5024962346716196,0.0044186619472973,33.229991098951125,718.4289158070551,0.6505389534203485,0.5587743158774497,-0.0699862251925459,35.369189386530195,8.28023773797243
shahjahanpur,2014,5379.0,15088.0,2.80498233872467,0.506914896618917,0.7346430041203547,0.5024962346716196,0.0044186619472973,33.229991098951125,718.4289158070551,0.6505389534203485,0.5587743158774497,-0.0699862251925459,35.369189386530195,8.28023773797243
shravasti,2000,77496.0,138415.0,1.7860921854031175,0.508220570144916,0.6925620230986693,0.5338264574880104,-0.0256058873430944,31.02155219127271,1425.739864790326,0.5708883580632088,0.3909387104808715,-0.0851633606596898,33.85166613920923,8.077074391281126
shravasti,2001,73835.0,142250.0,1.9265930791629984,0.5458353022867982,0.7390158462720035,0.5338264574880104,0.0120088447987878,31.19029103168409,966.4967408296836,0.6069250201446037,0.4252926216388661,-0.1020662140053379,34.21675188401213,7.141905077437347
shravasti,2002,68489.0,62505.0,0.9126283052752996,0.5103382781085966,0.709830598074812,0.5338264574880104,-0.0234881793794138,31.495155585920983,905.8379287112256,0.6708319546862517,0.4847429012901768,-0.0891512753189036,35.41358298554107,6.762742350218567
shravasti,2003,66303.0,125715.0,1.896068051219402,0.5296967863214193,0.7455179204275969,0.5338264574880104,-0.0041296711665911,31.140854969250856,1164.3275500799214,0.5609712682878523,0.3777935683820606,-0.0807632036699083,32.92181191526394,3.928586051387543
shravasti,2004,69819.0,112400.0,1.6098769675876194,0.5299978503223529,0.7309768943274193,0.5338264574880104,-0.0038286071656574,31.31172820691296,1115.4222849159803,0.6048887790551823,0.4556120684108772,-0.0738587132104817,33.692303241885426,7.786421761576044
shravasti,2005,72030.0,129294.0,1.7950020824656394,0.5169457957933732,0.7379032043640951,0.5338264574880104,-0.0168806616946372,32.10688853909052,1018.6005615769848,0.5685812299769586,0.5471462403467199,-0.0968905934427828,31.893252863104987,5.628608402397297
shravasti,2006,66170.0,95152.0,1.4379930482091583,0.5262608513147655,0.7124799522570529,0.5338264574880104,-0.0075656061732448,32.300064795576105,1143.034590210145,0.5044859954385732,11.487608757485534,-0.095388781290594,33.36886009850265,3.8053054967660245
shravasti,2007,69358.0,129561.0,1.86800369099455,0.5118039029735487,0.7067871350969239,0.5338264574880104,-0.0220225545144616,31.60977849747664,1127.841215922734,0.6712954089882155,0.5201839408473747,-0.0706621942032559,33.8017949047609,8.091305457206719
shravasti,2008,71092.0,162801.0,2.2900045012097,0.5380118710705702,0.7434746274154821,0.5338264574880104,0.0041854135825598,30.634091541772168,1624.6154672389596,0.5597315819474701,0.3817026798872612,-0.0706887022301546,31.518991831002666,5.085165061218034
shravasti,2008,12.0,27.0,2.25,0.5380118710705702,0.7434746274154821,0.5338264574880104,0.0041854135825598,30.634091541772168,1624.6154672389596,0.5597315819474701,0.3817026798872612,-0.0706887022301546,31.518991831002666,5.085165061218034
shravasti,2009,68558.0,147125.0,2.145993173663176,0.5457508962959421,0.7591491998262794,0.5338264574880104,0.0119244388079317,32.58385672107514,1271.3774133984043,0.6342537951713002,0.4475716650473182,-0.0757838340980475,34.055537512115016,7.085247641276185
shravasti,2010,71137.0,135658.0,1.9069963591380013,0.515005718730318,0.7408117709688482,0.5338264574880104,-0.0188207387576924,32.25608253372179,1104.5745747029096,0.643352991359706,0.4360346824559735,-0.0620224937349689,34.69456910022347,2.6491497715449897
shravasti,2011,74974.0,139452.0,1.8600048016645767,0.5623065905336251,0.7689185415206898,0.5338264574880104,0.0284801330456146,31.645886617809587,1314.533302577234,0.6898016496341972,0.492028921789522,-0.0590709092676419,33.2124465454833,15.917294736633892
shravasti,2012,73500.0,163832.0,2.2290068027210883,0.5312562185663295,0.7503073627435038,0.5338264574880104,-0.0025702389216808,32.76585771642374,1233.043674985249,0.6969572651622783,0.477553854118186,-0.0702128647941453,33.37286429178951,10.71938238028364
shravasti,2013,75337.0,155119.0,2.059001553021756,0.584802299879794,0.7815776966409504,0.5338264574880104,0.0509758423917836,30.74332256433858,1580.23961999353,0.6544991493067885,0.4638037777433174,-0.0672708846099645,32.875662321735874,9.343105010186527
shravasti,2014,79949.0,173889.0,2.1749990619019623,0.5469785163952474,0.7492692554084246,0.5338264574880104,0.013152058907237,32.227048980726366,1166.4406289424608,0.6253433279305515,0.5934102144168257,-0.0583812456015401,34.64663765650655,5.325682892576697
siddharth nagar,2000,165059.0,273971.0,1.6598367856342278,0.4746748004354246,0.6988969426139598,0.5047076085318334,-0.0300328080964087,31.284765097471325,1544.2179487250207,0.5825348091596195,0.3834083197116417,-0.0710091008771334,33.26747351870988,6.913730919545389
siddharth nagar,2000,48.0,80.0,1.6666666666666667,0.4746748004354246,0.6988969426139598,0.5047076085318334,-0.0300328080964087,31.284765097471325,1544.2179487250207,0.5825348091596195,0.3834083197116417,-0.0710091008771334,33.26747351870988,6.913730919545389
siddharth nagar,2001,152097.0,280586.0,1.8447832633122283,0.5233634479683191,0.7377456470839084,0.5047076085318334,0.0186558394364857,31.13380476199953,1335.073709238796,0.5698276094502672,0.4892722151962611,-0.0899862589404728,34.65439486096758,10.176526211760478
siddharth nagar,2001,20.0,37.0,1.85,0.5233634479683191,0.7377456470839084,0.5047076085318334,0.0186558394364857,31.13380476199953,1335.073709238796,0.5698276094502672,0.4892722151962611,-0.0899862589404728,34.65439486096758,10.176526211760478
siddharth nagar,2002,169559.0,137859.0,0.8130444270136059,0.5004067972211891,0.7122597618612261,0.5047076085318334,-0.0043008113106443,31.550672292192424,869.4033376521016,0.6113273796408879,1.732245861283819,-0.0791382146555679,35.77940577691929,11.692018687390494
siddharth nagar,2003,173147.0,362578.0,2.094047254644897,0.4980321685546554,0.7486471291536668,0.5047076085318334,-0.006675439977178,31.282901410134045,1268.2983943449356,0.5915377937918976,0.4169360681165827,-0.0975475351500581,33.55252396567992,4.912391536768339
siddharth nagar,2004,169257.0,149191.0,0.8814465576017535,0.5018232662307892,0.7408468920434255,0.5047076085318334,-0.0028843423010441,31.53406191049687,1130.9185037109514,0.6045121285425354,0.5267450686801155,-0.0901666240179814,34.25822290103767,9.136318404384346
siddharth nagar,2005,173147.0,288290.0,1.6650014149826449,0.4992063419291059,0.779944754726553,0.5047076085318334,-0.0055012666027274,32.34486279586872,1174.9188553829358,0.6017983662026708,0.4353814873807911,-0.1139534996617748,32.894473833161136,6.529162211940159
siddharth nagar,2006,170011.0,236995.0,1.3939980354212371,0.5288109372742971,0.7426272603811632,0.5047076085318334,0.0241033287424636,32.04084946189409,955.7246150800116,0.5878626167619102,0.4338596812887402,-0.1099601561989882,33.93528637527516,4.01953254570774
siddharth nagar,2007,187537.0,391390.0,2.087001498370988,0.4664186017275635,0.7300935675098912,0.5047076085318334,-0.0382890068042698,31.648697346933805,1120.3785746804997,0.6428370664935279,0.4227302449914706,-0.1005826053530828,34.323745204618035,9.949247383316115
siddharth nagar,2008,171877.0,405973.0,2.3619972422139086,0.4793626399777198,0.7298583834166776,0.5047076085318334,-0.0253449685541136,30.88335756537453,1804.556198420309,0.5692243802236671,0.4205562204345401,-0.0989919366190745,33.53729491038138,9.688773280625313
siddharth nagar,2009,172893.0,363940.0,2.105001359222178,0.5229634429214283,0.7674469058339767,0.5047076085318334,0.0182558343895948,32.64292158371918,1256.1466618530233,0.6658055352162761,0.466400290797909,-0.1164682669103356,34.41493131485561,7.5601454561789705
